# LSST Throughputs files created from syseng_throughputs repo
# Version 1.9
# sha1 fcc05772f99427e4a45cd1b9da1628dded9a06d5
# Aerosols added to atmosphere
# Wavelen_cutoff_BLUE 533.70
# Wavelen_cutoff_RED 705.70
# Wavelength(nm)  Throughput(0-1)
518.4000000000497 8.352605268219336e-05
518.5000000000497 0.00010111243113785489
518.6000000000497 0.00011870102459262907
518.7000000000497 0.0001362918329294125
518.8000000000497 0.00015388485603160285
518.9000000000498 0.0001714800937825946
519.0000000000498 0.00018907754606569557
519.1000000000498 0.00020672371573939675
519.2000000000498 0.00022437964505276655
519.3000000000499 0.00024204533509773803
519.4000000000499 0.00025972078696552347
519.5000000000499 0.0002774060017475913
519.6000000000499 0.0002950340793832647
519.70000000005 0.00031266392672027986
519.80000000005 0.00033029554364595706
519.90000000005 0.0003479289300484976
520.00000000005 0.0003655640858086122
520.10000000005 0.0003695289990434164
520.2000000000501 0.000373494378714524
520.3000000000501 0.00037746022480447786
520.4000000000501 0.0003814265372962874
520.5000000000501 0.00038539331617253064
520.6000000000502 0.00038936056141672463
520.7000000000502 0.00039332827301196647
520.8000000000502 0.00039729645094043376
520.9000000000502 0.0004012650951857318
521.0000000000502 0.00040523420572998684
521.1000000000503 0.00040808812019777786
521.2000000000503 0.0004109421210282709
521.3000000000503 0.0004137962081859632
521.4000000000503 0.00041665038163586014
521.5000000000504 0.00041950464134349433
521.6000000000504 0.0004223589872729265
521.7000000000504 0.00042521341938923034
521.8000000000504 0.00042806793765750656
521.9000000000505 0.0004309225420428805
522.0000000000505 0.00043377723250901187
522.1000000000505 0.0004346989936452108
522.2000000000505 0.0004356208544600445
522.3000000000505 0.0004365428149490923
522.4000000000506 0.00043746487510741783
522.5000000000506 0.00043838703493008784
522.6000000000506 0.0004393092944132188
522.7000000000506 0.0004402316535524137
522.8000000000507 0.0004411541123422299
522.9000000000507 0.00044207667077880486
523.0000000000507 0.00044299932885936164
523.1000000000507 0.00044708364284885897
523.2000000000507 0.00045116828498606583
523.3000000000508 0.00045525325523694554
523.4000000000508 0.00045933855356639785
523.5000000000508 0.0004634241799409768
523.6000000000508 0.0004675101343267295
523.7000000000509 0.0004715964166891748
523.8000000000509 0.000475683026994412
523.9000000000509 0.0004797699652080013
524.0000000000509 0.00048385723129504114
524.100000000051 0.0004858778928138736
524.200000000051 0.0004878987738149583
524.300000000051 0.0004899198742909519
524.400000000051 0.0004919411942333644
524.500000000051 0.0004939627336337106
524.6000000000511 0.0004959844924841032
524.7000000000511 0.0004980064707766699
524.8000000000511 0.0005000286685029578
524.9000000000511 0.0005020510856557179
525.0000000000512 0.000504073722227147
525.1000000000512 0.000507314088479077
525.2000000000512 0.0005105529768228375
525.3000000000512 0.0005137903871918477
525.4000000000513 0.0005170263195165409
525.5000000000513 0.0005202607737299143
525.6000000000513 0.0005236126175550062
525.7000000000513 0.0005269645049883747
525.8000000000513 0.0005303164359928514
525.9000000000514 0.000533668410530041
526.0000000000514 0.000537020428565226
526.1000000000514 0.0005474969337404577
526.2000000000514 0.0005579743250146894
526.3000000000515 0.0005684526023060915
526.4000000000515 0.0005789317655369144
526.5000000000515 0.000589411814625423
526.6000000000515 0.0005998927494919653
526.7000000000515 0.0006103745700584295
526.8000000000516 0.0006208572762431856
526.9000000000516 0.0006313408679667981
527.0000000000516 0.0006418253451506858
527.1000000000516 0.0006523184152069314
527.2000000000517 0.0006628135624595374
527.3000000000517 0.0006733107870266629
527.4000000000517 0.0006838100890240923
527.5000000000517 0.0006943114685725042
527.6000000000518 0.0007048149257877553
527.7000000000518 0.0007153204607890401
527.8000000000518 0.000725828073693945
527.9000000000518 0.0007363377646209579
528.0000000000518 0.0007468495336876979
528.1000000000519 0.0007572618422501366
528.2000000000519 0.0007676747792177239
528.3000000000519 0.0007780883444989334
528.4000000000519 0.0007885025379995561
528.500000000052 0.0007989173596291856
528.600000000052 0.0008093328092927774
528.700000000052 0.00081974888689914
528.800000000052 0.0008301655923562305
528.900000000052 0.0008405829255710933
529.0000000000521 0.0008510008864572496
529.1000000000521 0.0008737808901557153
529.2000000000521 0.0008965642385789409
529.3000000000521 0.0009193509317504501
529.4000000000522 0.0009421409696960708
529.5000000000522 0.0009649343524384522
529.6000000000522 0.0009877310800025484
529.7000000000522 0.0010105311524134795
529.8000000000523 0.0010333345696965312
529.9000000000523 0.0010561413318758938
530.0000000000523 0.001078951438976235
530.1000000000523 0.001100099987976813
530.2000000000523 0.0011212511173067292
530.3000000000524 0.0011424048269153796
530.4000000000524 0.0011635611167509366
530.5000000000524 0.0011847199867616293
530.6000000000524 0.0012058814368986262
530.7000000000525 0.0012270454671104293
530.8000000000525 0.0012482120773456007
530.9000000000525 0.001269381267555792
531.0000000000525 0.0012905530376498165
531.1000000000525 0.0012384627887100188
531.2000000000526 0.0011863703426799198
531.3000000000526 0.0011342757000834109
531.4000000000526 0.0010821788614426245
531.5000000000526 0.0010300798272794688
531.6000000000527 0.0009779785981179653
531.7000000000527 0.0009258751744781022
531.8000000000527 0.0008737695568830217
531.9000000000527 0.0008216617458531861
532.0000000000528 0.0007695517419384161
532.1000000000528 0.0007735147142337267
532.2000000000528 0.0007774778527447005
532.3000000000528 0.0007814411574311372
532.4000000000528 0.000785404628253792
532.5000000000529 0.0007893682651734547
532.6000000000529 0.0007933320681490588
532.7000000000529 0.0007972960371423874
532.8000000000529 0.0008012601721133682
532.900000000053 0.0008052244730229044
533.000000000053 0.0008091889399437402
533.100000000053 0.0010260740374122602
533.200000000053 0.0012430769989224583
533.300000000053 0.0014601978364881278
533.4000000000531 0.0016774365621245943
533.5000000000531 0.001894793187847523
