# LSST Throughputs files created from syseng_throughputs repo
# Version 1.9
# sha1 fcc05772f99427e4a45cd1b9da1628dded9a06d5
# Aerosols added to atmosphere
# Wavelen_cutoff_BLUE 385.60
# Wavelen_cutoff_RED 566.30
# Wavelength(nm)  Throughput(0-1)
385.0000000000193 2.3443518844035724e-05
385.10000000001935 0.00021515334109906007
385.2000000000194 0.0004074820414086157
385.3000000000194 0.0006004294715849947
385.4000000000194 0.0007939955238486068
385.50000000001944 0.0009881801624380749
385.60000000001946 0.0011833247663887334
385.7000000000195 0.001379200921617336
385.8000000000195 0.0015758095590521987
385.90000000001953 0.0017731518417154959
386.00000000001955 0.001971229200407725
386.1000000000196 0.002002101688873462
386.2000000000196 0.002033060767206477
386.3000000000196 0.0020641073757699272
386.40000000001965 0.0020952425763460223
386.50000000001967 0.0021264675578714968
386.6000000000197 0.002157783642194432
386.7000000000197 0.002189188062654026
386.80000000001974 0.0022206809808156367
386.90000000001976 0.0022522625584523517
387.0000000000198 0.0022839329575457734
387.1000000000198 0.0022854736776834893
387.2000000000198 0.002287007293269852
387.30000000001985 0.0022885337711487166
387.4000000000199 0.002290053078075194
387.5000000000199 0.0022915651807329344
387.6000000000199 0.002292414320808272
387.70000000001994 0.0022932560833472198
387.80000000001996 0.0022940904412328497
387.90000000002 0.002294917367300145
388.00000000002 0.0022957368343690453
388.10000000002003 0.0024974550598092686
388.20000000002005 0.0026998019408071765
388.3000000000201 0.0029027787049488133
388.4000000000201 0.0031063865815276217
388.5000000000201 0.003310626801570072
388.60000000002015 0.003516498537962434
388.70000000002017 0.003723117905372894
388.8000000000202 0.0039304878113171834
388.9000000000202 0.004138611399207174
389.00000000002024 0.004347492016806329
389.10000000002026 0.004495188594474853
389.2000000000203 0.004643330446942693
389.3000000000203 0.00479192023643841
389.4000000000203 0.004940960633325724
389.50000000002035 0.0050904542924323105
389.6000000000204 0.005240403829196289
389.7000000000204 0.005390811795446201
389.8000000000204 0.00554168065510561
389.90000000002044 0.0056930127596466675
390.00000000002046 0.005844810323346329
390.1000000000205 0.006293135788326011
390.2000000000205 0.006743250946778695
390.30000000002053 0.007195163027930714
390.40000000002055 0.007648878947686403
390.5000000000206 0.008104405231778805
390.6000000000206 0.008559327313733482
390.7000000000206 0.009015814576653316
390.80000000002065 0.009473870793033719
390.90000000002067 0.009933499026465538
391.0000000000207 0.010394701551395996
391.1000000000207 0.010943549431425347
391.20000000002074 0.01149389402997287
391.30000000002076 0.012045733939083664
391.4000000000208 0.012599066486672817
391.5000000000208 0.013153887638234631
391.6000000000208 0.01371019133431907
391.70000000002085 0.014267997393915563
391.8000000000209 0.014827308570458277
391.9000000000209 0.015388127635601075
392.0000000000209 0.01595045737650621
392.10000000002094 0.0167713493145706
392.20000000002096 0.01759518274012123
392.300000000021 0.018421964426883687
392.400000000021 0.01925170116858434
392.50000000002103 0.020084399774949264
392.60000000002105 0.020914195662617825
392.7000000000211 0.021746504324659764
392.8000000000211 0.022581330382348795
392.9000000000211 0.023418678409675514
393.00000000002115 0.024258552937154246
393.10000000002117 0.025427837198308493
393.2000000000212 0.026600965366072545
393.3000000000212 0.027777945039832348
393.40000000002124 0.02895878377239513
393.50000000002126 0.03014348907552401
393.6000000000213 0.03134079738960925
393.7000000000213 0.03254261641626341
393.8000000000213 0.03374896905730707
393.90000000002135 0.03495987925233616
394.0000000000214 0.036175371790507234
394.1000000000214 0.03768366464498318
394.2000000000214 0.03919616628409744
394.30000000002144 0.04071290044599885
394.40000000002146 0.04223389122856496
394.5000000000215 0.04375916283941539
394.6000000000215 0.04528874120447907
394.70000000002153 0.046822652152181315
394.80000000002156 0.04836091923005842
394.9000000000216 0.049903565196311346
395.0000000000216 0.051450611775435445
395.1000000000216 0.05319504116852186
395.20000000002165 0.05494397096453743
395.30000000002167 0.05669741898865127
395.4000000000217 0.058455400976574874
395.5000000000217 0.060217930288122945
395.60000000002174 0.06198509908843037
395.70000000002176 0.0637568849333774
395.8000000000218 0.06553326539900421
395.9000000000218 0.06731421323183344
396.0000000000218 0.06909969630136151
396.10000000002185 0.07128871249640273
396.2000000000219 0.07348610116083987
396.3000000000219 0.07569182687376436
396.4000000000219 0.07790584803540654
396.50000000002194 0.08012811678734115
396.60000000002196 0.08233589251114894
396.700000000022 0.08455083738382711
396.800000000022 0.08677290925387897
396.90000000002203 0.08900206688513242
397.00000000002206 0.09123827067390686
397.1000000000221 0.09367861386197973
397.2000000000221 0.09612588725634517
397.3000000000221 0.09858005703102232
397.40000000002215 0.10104109379930118
397.50000000002217 0.10350897343172505
397.6000000000222 0.10598367788389519
397.7000000000222 0.10846518987585448
397.80000000002224 0.11095350376444683
397.90000000002226 0.11344862222986986
398.0000000000223 0.11595055711505553
398.1000000000223 0.11869018088420132
398.2000000000223 0.12143669394883455
398.30000000002235 0.1241901379068208
398.4000000000224 0.12695056740071844
398.5000000000224 0.12971805107269954
398.6000000000224 0.13252916182980576
398.70000000002244 0.1353487759561706
398.80000000002246 0.13817692552704686
398.9000000000225 0.14101364992805115
399.0000000000225 0.14385899636380162
399.10000000002253 0.146676386241855
399.20000000002256 0.14950115077566226
399.3000000000226 0.15233335951065827
399.4000000000226 0.15517309181588756
399.5000000000226 0.1580204374051006
399.60000000002265 0.16087549685780653
399.70000000002267 0.1637380663294043
399.8000000000227 0.16660815859520486
399.9000000000227 0.1694857864465508
400.00000000002274 0.1723709626910628
400.10000000002276 0.17508337990198608
400.2000000000228 0.17780213405600856
400.3000000000228 0.18052723470766333
400.4000000000228 0.1832586914224623
400.50000000002285 0.18599651377640045
400.6000000000229 0.18874071135568862
400.7000000000229 0.19149129375702167
400.8000000000229 0.19424827058787084
400.90000000002294 0.19701165146622368
401.00000000002296 0.1997814460202736
401.100000000023 0.20243444769456043
